G3E_FID,MUNICIPIO,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
12893403,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.82244,-76.42471,2012-06-08,2019-07-11,RURAL,47641527,57420927,1F,5051,TURBO
12893764,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.79738,-76.42701,2012-06-12,2019-12-13,RURAL,57421088,57421092,1F,5051,TURBO
12893775,CAREPA,CAREPA,412-12,412-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.752160000000001,-76.65531999999999,2012-06-12,2017-08-24,URBANO,57152706,57421099,1F,5147,APARTADO
12893778,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.79547,-76.42759000000001,2012-06-12,2019-07-11,RURAL,57421115,57421100,1F,5051,TURBO
12893815,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.28979,-76.34576,2012-06-12,2019-05-16,RURAL,47639751,57421125,1F,5665,TURBO
12893834,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.794089999999999,-76.42685999999999,2012-06-12,2019-07-11,RURAL,57185705,57421129,1F,5051,TURBO
12893889,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.98415,-76.63467,2012-06-12,2016-02-02,RURAL,47642247,57421154,3F,5837,TURBO
12893906,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.78678,-76.4325,2012-06-12,2019-07-11,RURAL,57185664,57421163,1F,5051,TURBO
12894084,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.78708,-76.44242,2012-06-12,2019-07-11,RURAL,57421243,57421244,1F,5051,TURBO
12894172,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.78855,-76.44224,2012-06-13,2019-07-11,RURAL,57421283,57421284,1F,5051,TURBO
12894200,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.987360000000001,-76.6418,2012-06-13,2016-02-02,RURAL,47642176,57421299,1F,5837,TURBO
12894276,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.7991,-76.42393,2012-06-13,2020-02-21,RURAL,57185982,58007761,1F,5051,TURBO
12894289,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.984489999999999,-76.65899999999999,2012-06-13,2016-02-02,RURAL,47641976,57421350,1F,5837,TURBO
12894425,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.310360000000001,-76.3425,2012-06-13,2019-05-16,RURAL,47639787,57421386,1F,5665,TURBO
12894459,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.31433,-76.34425,2012-06-13,2019-05-16,RURAL,47689487,57421405,1F,5665,TURBO
12894540,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.612160000000001,-76.37973000000001,2012-06-13,2016-02-09,RURAL,47643785,57421476,1F,5051,TURBO
12894560,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.79185,-76.40653,2012-06-13,2019-07-11,RURAL,57421305,57421485,1F,5051,TURBO
12894588,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.61306,-76.38051,2012-06-13,2019-05-17,RURAL,47643781,57421509,1F,5051,TURBO
12894634,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.31098,-76.33869,2012-06-13,2019-05-16,RURAL,57421535,57421537,1F,5665,TURBO
12894640,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30926,-76.33762,2012-06-13,2019-05-16,RURAL,57247771,57421539,1F,5665,TURBO
12894654,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.78486,-76.4061,2012-06-13,2019-07-11,RURAL,57185205,57421549,1F,5051,TURBO
12894672,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.793510000000001,-76.40479,2012-06-13,2019-07-11,RURAL,57185142,57421558,1F,5051,TURBO
12894678,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30772,-76.3367,2012-06-13,2019-05-16,RURAL,57421562,57421565,1F,5665,TURBO
12894712,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,DE REPETICION,PRIMARIA,7.621,S,8.30609,-76.36263000000001,2012-06-13,2019-05-16,RURAL,57623674,57623675,1F,5665,TURBO
12894809,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.53665,-76.67755,2012-06-14,2020-04-16,RURAL,47644071,57421623,3F,5490,TURBO
12894836,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54137,-76.67478,2012-06-14,2020-04-17,RURAL,47644089,57421633,1F,5490,TURBO
12894933,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54607,-76.67152,2012-06-14,2020-04-17,RURAL,47644109,57421663,1F,5490,TURBO
12894999,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.306980000000001,-76.33336,2012-06-14,2019-05-16,RURAL,57253803,57421684,1F,5665,TURBO
12895002,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30697,-76.33335,2012-06-14,2019-05-16,RURAL,57253803,57421686,1F,5665,TURBO
12895015,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3071,-76.33305,2012-06-14,2019-05-16,RURAL,57253801,57421694,1F,5665,TURBO
12895073,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30286,-76.33109,2012-06-14,2019-05-16,RURAL,57421698,57421699,1F,5665,TURBO
12895131,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3023,-76.33005,2012-06-14,2019-05-16,RURAL,57253809,57421719,1F,5665,TURBO
12895183,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30256,-76.32803,2012-06-14,2019-05-16,RURAL,57253823,57421725,1F,5665,TURBO
12895200,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.3638,-76.61176999999999,2012-06-14,2018-07-07,RURAL,57421731,57421732,1F,5490,TURBO
12895216,TURBO,NECOCLI,415-12,415-12,OPEN,NORMAL,PRIMARIA,7.621,R,8.362589999999999,-76.61074,2012-06-14,2017-02-02,RURAL,57792876,57792880,1F,5837,TURBO
12895220,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30166,-76.32621,2012-06-14,2019-05-16,RURAL,57254720,57421743,1F,5665,TURBO
12895402,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30223,-76.3239,2012-06-14,2019-05-16,RURAL,57221117,57421778,1F,5665,TURBO
12895460,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30108,-76.31996,2012-06-14,2019-05-16,RURAL,57421806,57221123,1F,5665,TURBO
12895539,TURBO,S.PEDRO URABA,407-13,407-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.36614,-76.50192,2012-06-15,2016-02-02,RURAL,57421839,57481030,1F,5837,TURBO
12895574,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.79958,-76.41574,2012-06-15,2019-07-11,RURAL,57421831,57421854,1F,5051,TURBO
12895596,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.29974,-76.31795,2012-06-15,2019-05-16,RURAL,57221127,57421866,1F,5665,TURBO
12895619,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.29915,-76.31481,2012-06-15,2019-05-16,RURAL,57221158,57421882,1F,5665,TURBO
12895623,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.2973,-76.31470999999999,2012-06-15,2019-05-16,RURAL,57221159,57421884,1F,5665,TURBO
12895627,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.79819,-76.40261,2012-06-15,2019-07-11,RURAL,57185129,57421886,1F,5051,TURBO
12895673,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.298630000000001,-76.31191,2012-06-15,2019-05-16,RURAL,57221170,57421911,1F,5665,TURBO
12896149,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30105,-76.3074,2012-06-15,2019-05-16,RURAL,57221177,57698716,1F,5665,TURBO
12896158,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.29969,-76.30484,2012-06-15,2019-05-16,RURAL,57221179,57421982,1F,5665,TURBO
12896181,TURBO,S.PEDRO URABA,407-13,407-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,8.31285,-76.42604,2012-06-15,2016-02-02,RURAL,57419006,57421991,3F,5837,TURBO
12896197,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.548639999999999,-76.67081999999999,2012-06-15,2018-07-07,RURAL,57421996,57421997,1F,5490,TURBO
12896202,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30383,-76.30381,2012-06-15,2019-05-16,RURAL,57252822,57421999,1F,5665,TURBO
12896204,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54734,-76.67049,2012-06-15,2018-07-07,RURAL,47644119,57422000,1F,5490,TURBO
12896261,TURBO,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.364180000000001,-76.58688000000001,2012-06-19,2018-07-07,RURAL,57420526,57422024,1F,5837,TURBO
12896279,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.30677,-76.30444,2012-06-19,2019-05-16,RURAL,57221249,57422028,1F,5665,TURBO
12896611,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,13.2,SR,8.834389999999999,-76.43785,2012-06-19,2014-09-02,RURAL,57422173,57422178,2F,5051,TURBO
12896658,TURBO,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.36007,-76.60986,2012-06-19,2018-07-07,RURAL,57285663,57422201,1F,5837,TURBO
12896663,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.83284,-76.44584,2012-06-19,2014-09-02,RURAL,47641492,57422208,1F,5051,TURBO
12896845,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,8.54814,-76.65991,2012-06-19,2018-07-07,RURAL,57303753,57422248,1F,5490,TURBO
12897090,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,S,8.52585,-76.76243000000001,2012-06-19,2018-07-07,RURAL,57422326,57422330,1F,5490,TURBO
12897308,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.7391,-76.55682,2012-06-19,2018-07-07,RURAL,57422416,57422417,1F,5659,TURBO
12897502,TURBO,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.3179,-76.62904,2012-06-20,2018-07-07,RURAL,57421118,57422495,1F,5837,TURBO
12897882,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,DE REPETICION,PRIMARIA,7.621,T,8.560089999999999,-76.63669,2012-06-20,2019-05-17,RURAL,47644143,57422659,1F,5490,TURBO
12897889,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.71604,-76.60065,2012-06-20,2020-02-10,RURAL,47640895,57422664,1F,5659,TURBO
12898547,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,DE REPETICION,PRIMARIA,13.2,TR,8.5491,-76.37501,2012-06-21,2018-11-22,RURAL,57422954,57912758,2F,5051,TURBO
12898625,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.31147,-76.33816999999999,2012-06-21,2019-05-16,RURAL,57423003,57423006,1F,5665,TURBO
12898635,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.31516,-76.33242,2012-06-21,2019-05-16,RURAL,57216965,57423008,1F,5665,TURBO
12898655,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.69996,-76.594,2012-06-21,2018-07-07,RURAL,57236031,57423018,1F,5659,TURBO
12898715,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54815,-76.36607,2012-06-21,2019-05-17,RURAL,57423046,57423047,1F,5051,TURBO
12898759,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.31386,-76.32853,2012-06-21,2019-05-16,RURAL,57216968,57423067,1F,5665,TURBO
12898832,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.58312,-76.626,2012-06-21,2019-05-17,RURAL,57423070,57423089,1F,5490,TURBO
12898843,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.698789999999999,-76.59379,2012-06-21,2018-07-07,RURAL,57236044,57423094,1F,5659,TURBO
12898875,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3139,-76.31906,2012-06-21,2019-05-16,RURAL,57216973,57423116,1F,5665,TURBO
12898954,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.583969999999999,-76.62568,2012-06-22,2018-07-07,RURAL,57371969,57423148,1F,5490,TURBO
12899013,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3181,-76.31668,2012-06-22,2019-05-16,RURAL,57247932,57423180,1F,5665,TURBO
12899019,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59108,-76.62368000000001,2012-06-22,2018-07-07,RURAL,57263571,57423183,1F,5490,TURBO
12899031,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59108,-76.6237,2012-06-22,2018-07-07,RURAL,57263571,57423189,1F,5490,TURBO
12899074,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59375,-76.62687,2012-06-22,2018-07-07,RURAL,57423213,57423209,1F,5490,TURBO
12899240,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.32218,-76.31183,2012-06-22,2019-05-16,RURAL,57217063,57423259,1F,5665,TURBO
12899356,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.32328,-76.30864,2012-06-22,2019-05-16,RURAL,57217173,57423308,1F,5665,TURBO
12899479,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54379,-76.35642,2012-06-22,2019-05-17,RURAL,57281031,57423389,1F,5051,TURBO
12899498,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.683060000000001,-76.58489,2012-06-22,2018-07-07,RURAL,57423404,57423405,1F,5659,TURBO
12899633,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.54526,-76.35471,2012-06-22,2019-05-17,RURAL,57281061,57423478,1F,5051,TURBO
12899721,ARBOLETES,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.548960000000001,-76.35276999999999,2012-06-22,2015-01-21,RURAL,57281181,57423515,1F,5051,TURBO
12900102,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.43775,-76.72779,2012-06-25,2018-07-07,RURAL,57423653,57423655,1F,5490,TURBO
12900246,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.5848,-76.63713,2012-06-25,2019-10-03,RURAL,57423720,57423721,1F,5490,TURBO
12900437,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.58612,-76.63625,2012-06-25,2019-05-17,RURAL,57423799,57423803,1F,5490,TURBO
12900771,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59447,-76.62115,2012-06-26,2018-07-07,RURAL,57423925,57423932,1F,5490,TURBO
12900775,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.63932,-76.61914,2012-06-26,2018-07-07,RURAL,57262248,57423935,1F,5490,TURBO
12901132,SAN PEDRO DE URABÁ,LA ATOYOSA,414-12,414-12,OPEN,NORMAL,PRIMARIA,7.621,R,8.52547,-76.29381,2012-06-26,2019-09-02,RURAL,57424088,57969150,1F,5665,TURBO
12901229,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.63293,-76.61625,2012-06-26,2018-07-07,RURAL,57424128,57424133,1F,5490,TURBO
12901334,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.62553,-76.60515,2012-06-26,2018-07-07,RURAL,57261762,57424174,1F,5490,TURBO
12901363,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.41042,-76.64414000000001,2012-06-26,2020-02-05,RURAL,57964369,57793208,1F,5490,TURBO
12901521,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.752139999999999,-76.50858000000001,2012-06-27,2018-07-07,RURAL,47641285,57424269,1F,5659,TURBO
12901522,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59863,-76.61479,2012-06-27,2018-07-07,RURAL,57292907,57424276,1F,5490,TURBO
12901523,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59864,-76.61478000000001,2012-06-27,2018-07-07,RURAL,57292907,57424272,1F,5490,TURBO
12901657,ARBOLETES,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.83112,-76.45068,2012-06-27,2020-04-18,RURAL,47641484,57424324,1F,5051,TURBO
12901694,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,R,8.547260000000001,-76.63,2012-06-27,2018-07-07,RURAL,47644149,57424349,1F,5490,TURBO
12901740,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.34785,-76.35466,2012-06-27,2019-05-16,RURAL,47639704,57638066,1F,5665,TURBO
12901933,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.600389999999999,-76.61399,2012-06-27,2018-07-07,RURAL,57424167,57424479,1F,5490,TURBO
12902027,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.74995,-76.52405999999999,2012-06-27,2018-07-07,RURAL,47641197,57424498,3F,5659,TURBO
12902116,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.60491,-76.6129,2012-06-28,2018-07-07,RURAL,57292935,57424521,1F,5490,TURBO
12902664,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.57656,-76.67746,2012-06-28,2018-07-07,RURAL,57424665,57436215,3F,5490,TURBO
12902665,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.40635,-76.63826999999999,2012-06-28,2020-02-05,RURAL,57964396,57424667,1F,5490,TURBO
12902679,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,8.57959,-76.67881,2012-06-28,2018-07-07,RURAL,57424674,57424675,1F,5490,TURBO
12902997,SAN PEDRO DE URABÁ,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.51553,-76.2818,2012-06-28,2018-07-07,RURAL,57424759,57424761,1F,5665,TURBO
12903012,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.73984,-76.57085,2012-06-28,2018-07-07,RURAL,47641009,57424770,1F,5659,TURBO
12903207,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.34251,-76.33085,2012-06-28,2019-05-16,RURAL,57324922,57424859,1F,5665,TURBO
12903212,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.3425,-76.33084000000001,2012-06-28,2019-05-16,RURAL,57324922,57424861,1F,5665,TURBO
12903477,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.369580000000001,-76.64208,2012-06-29,2018-07-07,RURAL,57257923,57425098,1F,5490,TURBO
12903566,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.39663,-76.62881,2012-06-29,2020-02-05,RURAL,57964437,57424992,1F,5490,TURBO
12903602,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.39327,-76.62359000000001,2012-06-29,2020-02-05,RURAL,58003595,58003596,1F,5490,TURBO
12903721,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,STR,8.39097,-76.62312,2012-06-29,2020-02-05,RURAL,57964448,58003611,3F,5490,TURBO
12903821,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.3427,-76.32578000000001,2012-06-29,2019-05-16,RURAL,57425079,57425090,1F,5665,TURBO
12903822,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.34272,-76.32576999999999,2012-06-29,2019-05-16,RURAL,57425079,57425093,1F,5665,TURBO
12903838,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.391119999999999,-76.61766999999999,2012-06-29,2018-07-07,RURAL,57360608,57425101,1F,5490,TURBO
12903921,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.382810000000001,-76.62113000000001,2012-06-29,2018-07-07,RURAL,57425136,57425137,1F,5490,TURBO
12903961,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.375760000000001,-76.61358,2012-06-29,2018-07-07,RURAL,57285499,57425151,1F,5490,TURBO
12904259,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.36766,-76.6176,2012-06-29,2018-07-07,RURAL,57285555,57425190,1F,5490,TURBO
12904420,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.74643,-76.58091,2012-06-30,2018-07-07,RURAL,47640964,57425253,1F,5659,TURBO
12904734,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.727,-76.61451,2012-07-03,2018-07-07,RURAL,57425409,57425411,1F,5659,TURBO
12905541,TURBO,URABA,411-11,411-11,CLOSED,DE REPETICION,PRIMARIA,7.621,S,8.02065,-76.67714000000001,2012-07-04,2015-03-06,RURAL,57425750,57425751,1F,5837,TURBO
12905602,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.02217,-76.69029,2012-07-05,2016-02-02,RURAL,47641688,57425777,1F,5837,TURBO
12905802,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.3563,-76.34178,2012-07-05,2019-05-16,RURAL,47674513,57425865,1F,5665,TURBO
12905832,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.02242,-76.69442,2012-07-05,2016-02-02,RURAL,47641666,57425869,1F,5837,TURBO
12905985,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.73131,-76.61859,2012-07-05,2018-07-07,RURAL,47640808,57425913,1F,5659,TURBO
12906285,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.36758,-76.34761,2012-07-06,2019-05-16,RURAL,47639735,57426001,1F,5665,TURBO
12906373,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.72992,-76.62145,2012-07-06,2018-07-07,RURAL,47640804,57426039,1F,5659,TURBO
12906463,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.72514,-76.62317,2012-07-06,2018-07-07,RURAL,57405370,57426078,1F,5659,TURBO
