G3E_FID,LOCALIZACI,SUBESTACIO,CIRCUITO,TIPO_RED,TENSION,CAPACIDAD_,FASES,TRANSF_CODE,NODO_TRANS,MUNICIPIO,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NODO_TRAN1,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
12495477,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,3.0,S,120705,920210,CHIGORODÃ,7.55352,-76.58471,2010-10-15,2020-04-01,RURAL,57611803,57611894,920210,CHIGORODO,403-16,7.621,S,1F,5172,APARTADO
12495861,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,120703,920229,APARTADÃ,7.99401,-76.48227,2010-10-15,2020-04-01,RURAL,57612369,57617135,920229,URABA,411-11,7.621,S,1F,5045,TURBO
12495966,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,120592,920232,APARTADÃ,7.999569999999999,-76.47775,2010-10-15,2020-04-01,RURAL,57612378,57612374,920232,URABA,411-11,7.621,S,1F,5045,TURBO
12496200,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,120591,920236,APARTADÃ,7.989739999999999,-76.47799,2010-10-15,2020-04-01,RURAL,57612364,57612359,920236,URABA,411-11,7.621,S,1F,5045,TURBO
12496455,AEREO,TURBO,402-13,PRIMARIA,7.621,5.0,R,84944,920248,TURBO,8.136610000000001,-76.68099000000001,2010-10-15,2020-04-01,RURAL,57291610,57291611,920248,TURBO,402-13,7.621,R,1F,5837,TURBO
12496963,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,92212,920256,NECOCLÃ,8.59165,-76.66506,2010-10-19,2020-04-01,RURAL,57424813,57291764,920256,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496968,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,R,92441,920257,NECOCLÃ,8.62381,-76.71025999999999,2010-10-19,2020-04-01,RURAL,57386855,57381221,920257,NECOCLI,415-13,7.621,R,1F,5490,TURBO
12496973,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,92442,920258,NECOCLÃ,8.58902,-76.66113,2010-10-19,2020-04-01,RURAL,57291672,57291768,920258,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496977,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,80163,920259,NECOCLÃ,8.585339999999999,-76.65916,2010-10-19,2020-04-01,RURAL,57424879,57291777,920259,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496980,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,139664,920260,NECOCLÃ,8.58513,-76.65533,2010-10-19,2020-04-01,RURAL,57291674,0,920260,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496981,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,135657,920261,NECOCLÃ,8.583739999999999,-76.65153000000001,2010-10-19,2020-04-01,RURAL,57291751,57291781,920261,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496983,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,90464,920263,NECOCLÃ,8.60378,-76.67198,2010-10-19,2020-04-01,RURAL,57291702,57291782,920263,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496984,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,89913,920264,NECOCLÃ,8.60754,-76.67368,2010-10-19,2020-04-01,RURAL,57291753,57291785,920264,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496986,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,89955,920266,NECOCLÃ,8.60138,-76.66575999999999,2010-10-19,2020-04-01,RURAL,57291712,57291863,920266,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496992,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,132019,920269,NECOCLÃ,8.60208,-76.66272,2010-10-19,2020-04-01,RURAL,57291757,57291864,920269,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496993,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,89904,920270,NECOCLÃ,8.59859,-76.66456,2010-10-19,2020-04-01,RURAL,57427715,57291866,920270,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496995,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,137598,920271,NECOCLÃ,8.60174,-76.68425,2010-10-19,2020-04-01,RURAL,57291759,57291867,920271,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12496996,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,87455,920273,NECOCLÃ,8.606010000000001,-76.69559,2010-10-19,2018-10-04,RURAL,57428140,57291870,920273,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498264,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,R,131976,920293,NECOCLÃ,8.609860000000001,-76.70177,2010-10-19,2020-04-01,RURAL,57377308,57377310,920293,NECOCLI,415-13,7.621,R,1F,5490,TURBO
12498267,AEREO,NECOCLI,415-13,PRIMARIA,7.621,10.0,R,84072,920294,NECOCLÃ,8.61364,-76.70169,2010-10-19,2020-04-01,RURAL,57292010,57292012,920294,NECOCLI,415-13,7.621,R,1F,5490,TURBO
12498325,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,S,87859,920300,NECOCLÃ,8.60924,-76.69763,2010-10-19,2020-04-19,RURAL,47644017,57292043,920300,NECOCLI,415-13,7.621,S,1F,5490,TURBO
12498330,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,90471,920301,NECOCLÃ,8.61265,-76.69253,2010-10-19,2020-04-01,RURAL,57292021,57292045,920301,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498333,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,134292,920302,NECOCLÃ,8.60949,-76.69382,2010-10-19,2020-04-01,RURAL,57428355,57292046,920302,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498334,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,137749,920303,NECOCLÃ,8.60741,-76.68863,2010-10-19,2020-04-01,RURAL,57428449,57292048,920303,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498335,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,87463,920304,NECOCLÃ,8.61093,-76.68696,2010-10-19,2020-04-01,RURAL,57292025,57292050,920304,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498337,AEREO,NECOCLI,415-13,PRIMARIA,7.621,5.0,T,93385,920306,NECOCLÃ,8.60872,-76.68223,2010-10-19,2018-10-04,RURAL,57292029,57292052,920306,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498341,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,T,89925,920307,NECOCLÃ,8.61002,-76.67992,2010-10-19,2020-04-01,RURAL,57292037,57292053,920307,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498413,AEREO,NECOCLI,415-13,PRIMARIA,7.621,10.0,T,126059,920348,NECOCLÃ,8.60618,-76.68514,2010-10-20,2020-04-01,RURAL,57428455,57292255,920348,NECOCLI,415-13,7.621,T,1F,5490,TURBO
12498574,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,84935,920310,TURBO,8.15144,-76.6756,2010-10-20,2020-04-01,RURAL,57292087,57292089,920310,URABA,411-13,7.621,T,1F,5837,TURBO
12498603,AEREO,CHIGORODO,403-12,PRIMARIA,7.621,3.0,R,88101,920311,TURBO,7.661860000000001,-76.83941999999999,2010-10-20,2020-04-01,RURAL,57298182,57404876,920311,CHIGORODO,403-12,7.621,R,1F,5837,APARTADO
12498616,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,84997,920313,TURBO,8.15362,-76.67478,2010-10-20,2020-04-01,RURAL,57292096,57292097,920313,URABA,411-13,7.621,T,1F,5837,TURBO
12498660,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,129890,920316,TURBO,8.15877,-76.68019,2010-10-20,2020-04-01,RURAL,57292112,0,920316,URABA,411-13,7.621,T,1F,5837,TURBO
12498677,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,85014,920318,TURBO,8.157160000000001,-76.6746,2010-10-20,2020-04-01,RURAL,57292117,57292120,920318,URABA,411-13,7.621,T,1F,5837,TURBO
12498695,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88189,920320,TURBO,8.15991,-76.67174,2010-10-20,2020-04-01,RURAL,57292128,57292129,920320,URABA,411-13,7.621,T,1F,5837,TURBO
12498757,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88787,920327,TURBO,8.15568,-76.6642,2010-10-20,2020-04-01,RURAL,57292150,57292151,920327,URABA,411-13,7.621,T,1F,5837,TURBO
12498766,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,89646,920328,TURBO,8.154760000000001,-76.66060999999999,2010-10-20,2019-11-19,RURAL,57377114,57292153,920328,URABA,411-13,7.621,T,1F,5837,TURBO
12498773,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88711,920329,TURBO,8.152560000000001,-76.66673,2010-10-20,2020-04-01,RURAL,57292157,57292164,920329,URABA,411-13,7.621,T,1F,5837,TURBO
12498826,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88951,920334,TURBO,8.17956,-76.66505,2010-10-20,2019-11-19,RURAL,57292175,57292173,920334,URABA,411-13,7.621,T,1F,5837,TURBO
12498837,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,89636,920335,TURBO,8.182039999999999,-76.6605,2010-10-20,2020-04-01,RURAL,57292182,57292179,920335,URABA,411-13,7.621,T,1F,5837,TURBO
12498870,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88808,920337,TURBO,8.18459,-76.66455,2010-10-20,2020-04-01,RURAL,57292187,57292188,920337,URABA,411-13,7.621,T,1F,5837,TURBO
12498899,AEREO,URABA,411-13,PRIMARIA,7.621,10.0,T,378083,920338,TURBO,8.16123,-76.67549,2010-10-20,2019-09-25,RURAL,57292193,57292194,920338,URABA,411-13,7.621,T,1F,5837,TURBO
12498953,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88195,920341,TURBO,8.16483,-76.67560999999999,2010-10-20,2020-04-01,RURAL,57292216,57814243,920341,URABA,411-13,7.621,T,1F,5837,TURBO
12498971,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,85001,920342,TURBO,8.167589999999999,-76.67564,2010-10-20,2020-04-01,RURAL,57292223,57292228,920342,URABA,411-13,7.621,T,1F,5837,TURBO
12498992,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,85002,920345,TURBO,8.17045,-76.6739,2010-10-20,2020-04-01,RURAL,57373090,57292238,920345,URABA,411-13,7.621,T,1F,5837,TURBO
12499019,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88712,920347,TURBO,8.17159,-76.68269000000001,2010-10-20,2020-04-01,RURAL,57292248,57874781,920347,URABA,411-13,7.621,T,1F,5837,TURBO
12499032,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,89650,920349,TURBO,8.17569,-76.68229000000001,2010-10-20,2019-11-19,RURAL,57292252,0,920349,URABA,411-13,7.621,T,1F,5837,TURBO
12499086,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88803,920352,TURBO,8.17659,-76.67661,2010-10-20,2020-04-01,RURAL,57292269,57292275,920352,URABA,411-13,7.621,T,1F,5837,TURBO
12499110,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,88716,920354,TURBO,8.18799,-76.67456999999999,2010-10-20,2020-04-01,RURAL,57292286,57292290,920354,URABA,411-13,7.621,T,1F,5837,TURBO
12499156,AEREO,URABA,411-13,PRIMARIA,7.621,10.0,T,119955,920358,TURBO,8.20645,-76.67461,2010-10-20,2020-04-01,RURAL,57292306,57292307,920358,URABA,411-13,7.621,T,1F,5837,TURBO
12499656,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,R,137668,920384,NECOCLÃ,8.46499,-76.59374,2010-10-20,2020-04-01,RURAL,57292398,57292410,920384,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12499657,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,R,137576,920385,NECOCLÃ,8.467889999999999,-76.59329,2010-10-20,2020-04-01,RURAL,57292399,57292436,920385,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12499659,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,95752,920387,NECOCLÃ,8.47442,-76.59899,2010-10-20,2020-04-01,RURAL,57292400,57292461,920387,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12499661,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,T,138479,920388,TURBO,8.03228,-76.64116999999999,2010-10-20,2020-04-01,RURAL,57323377,57331200,920388,URABA,411-11,7.621,T,1F,5837,TURBO
12499710,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,99207,920392,TURBO,8.03394,-76.63096,2010-10-20,2020-04-01,RURAL,57292419,57983359,920392,URABA,411-11,7.621,T,1F,5837,TURBO
12499743,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,97167,920396,TURBO,8.031369999999999,-76.62893000000001,2010-10-20,2020-04-01,RURAL,57452643,57791379,920396,URABA,411-11,7.621,T,1F,5837,TURBO
12499765,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,99195,920398,TURBO,8.03135,-76.62657,2010-10-20,2020-04-01,RURAL,57371972,57292454,920398,URABA,411-11,7.621,T,1F,5837,TURBO
12499813,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,95581,920402,TURBO,8.02861,-76.62496999999999,2010-10-20,2020-05-17,RURAL,57292464,57372022,920402,URABA,411-11,7.621,T,1F,5837,TURBO
12500367,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,T,135711,920459,TURBO,8.02206,-76.62165999999999,2010-10-21,2020-04-01,RURAL,57292659,57292661,920459,URABA,411-11,7.621,T,1F,5837,TURBO
12500422,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,97102,920462,TURBO,8.02448,-76.62243000000001,2010-10-21,2020-04-01,RURAL,57292657,57292678,920462,URABA,411-11,7.621,T,1F,5837,TURBO
12500450,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,97269,920466,TURBO,8.021980000000001,-76.6174,2010-10-21,2020-04-01,RURAL,57451296,0,920466,URABA,411-11,7.621,T,1F,5837,TURBO
12500574,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,3.0,R,84644,920475,ARBOLETES,8.54427,-76.45918,2010-10-21,2020-04-01,RURAL,57292712,57292715,920475,LA ATOYOSA,414-11,7.621,R,1F,5051,TURBO
12500821,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,T,124107,920485,TURBO,7.99755,-76.62735,2010-10-21,2020-04-01,RURAL,57452726,57556631,920485,URABA,411-11,7.621,T,1F,5837,TURBO
12501004,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,97223,920491,TURBO,7.99361,-76.62475,2010-10-21,2020-04-01,RURAL,57452780,57459000,920491,URABA,411-11,7.621,T,1F,5837,TURBO
12501025,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,97248,920493,TURBO,7.9982,-76.62201,2010-10-21,2020-04-01,RURAL,57452784,57976463,920493,URABA,411-11,7.621,T,1F,5837,TURBO
12501034,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,T,97335,920494,TURBO,8.00296,-76.61836,2010-10-21,2020-04-01,RURAL,57451300,57458918,920494,URABA,411-11,7.621,T,1F,5837,TURBO
12501435,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,3.0,T,89251,920507,NECOCLÃ,8.59305,-76.61936,2010-10-21,2020-04-01,RURAL,57292897,57292999,920507,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501442,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,97246,920506,TURBO,7.9929,-76.61114,2010-10-21,2020-04-01,RURAL,57446799,57446821,920506,URABA,411-11,7.621,S,1F,5837,TURBO
12501448,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86090,920508,NECOCLÃ,8.59672,-76.61558000000001,2010-10-21,2020-04-01,RURAL,57424290,57424285,920508,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501449,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,84929,920510,NECOCLÃ,8.59832,-76.61516999999999,2010-10-21,2020-04-01,RURAL,57424278,57362590,920510,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501454,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86091,920511,NECOCLÃ,8.59934,-76.61874,2010-10-21,2020-04-01,RURAL,57423967,57293013,920511,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501467,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86044,920513,NECOCLÃ,8.60416,-76.62195,2010-10-21,2020-04-01,RURAL,57424328,57293022,920513,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501469,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,3.0,T,83072,920514,NECOCLÃ,8.59853,-76.61168,2010-10-21,2020-04-01,RURAL,57292928,57293027,920514,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501473,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86087,920516,NECOCLÃ,8.60475,-76.60972,2010-10-21,2020-04-01,RURAL,57292969,57293055,920516,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501474,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86077,920517,NECOCLÃ,8.60465,-76.60778,2010-10-21,2020-04-01,RURAL,57292989,57293063,920517,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501479,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,3.0,T,88600,920518,NECOCLÃ,8.606530000000001,-76.61309,2010-10-21,2020-04-01,RURAL,57292938,57293070,920518,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501488,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86059,920522,NECOCLÃ,8.611130000000001,-76.61129,2010-10-21,2020-04-01,RURAL,57292958,57293111,920522,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501491,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,5.0,T,86067,920523,NECOCLÃ,8.613560000000001,-76.61145,2010-10-21,2020-04-01,RURAL,57424622,57293114,920523,LA ATOYOSA,414-11,7.621,T,1F,5490,TURBO
12501642,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,S,92818,920526,TURBO,8.01079,-76.61525,2010-10-21,2020-04-01,RURAL,47642432,57744804,920526,URABA,411-11,7.621,S,1F,5837,TURBO
12501670,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,S,92857,920528,TURBO,8.01211,-76.61692,2010-10-21,2020-04-01,RURAL,57293058,57991308,920528,URABA,411-11,7.621,S,1F,5837,TURBO
12501718,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,80795,920530,TURBO,8.01192,-76.6066,2010-10-21,2020-04-01,RURAL,57293073,57293074,920530,URABA,411-11,7.621,S,1F,5837,TURBO
12501744,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,99355,920531,TURBO,8.01793,-76.6078,2010-10-21,2020-04-01,RURAL,57293082,57293084,920531,URABA,411-11,7.621,S,1F,5837,TURBO
12502266,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,R,97212,920549,TURBO,8.02667,-76.59274,2010-10-22,2020-04-01,RURAL,57452795,57452797,920549,URABA,411-11,7.621,R,1F,5837,TURBO
12502296,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,R,97259,920551,TURBO,8.02012,-76.59648,2010-10-22,2020-04-01,RURAL,57293226,57293227,920551,URABA,411-11,7.621,R,1F,5837,TURBO
12502317,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,R,97129,920554,TURBO,8.0144,-76.59212,2010-10-22,2020-04-01,RURAL,57293237,57293241,920554,URABA,411-11,7.621,R,1F,5837,TURBO
12502344,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,R,97213,920555,TURBO,8.014610000000001,-76.59836999999999,2010-10-22,2020-04-01,RURAL,57293249,57293260,920555,URABA,411-11,7.621,R,1F,5837,TURBO
12502365,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,R,136030,920556,TURBO,8.01239,-76.59904,2010-10-22,2020-04-01,RURAL,57293264,57293267,920556,URABA,411-11,7.621,R,1F,5837,TURBO
12502556,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,97133,920577,TURBO,8.00703,-76.6026,2010-10-22,2020-04-01,RURAL,57446707,57446712,920577,URABA,411-11,7.621,S,1F,5837,TURBO
12502570,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,97106,920578,TURBO,8.00746,-76.59998,2010-10-22,2020-04-01,RURAL,57446714,57446715,920578,URABA,411-11,7.621,S,1F,5837,TURBO
12502584,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,93691,920579,TURBO,8.0067,-76.59371,2010-10-22,2019-11-19,RURAL,57509375,57509377,920579,URABA,411-11,7.621,S,1F,5837,TURBO
12502630,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,97253,920580,TURBO,8.00883,-76.58766999999999,2010-10-22,2020-04-01,RURAL,57293353,57293354,920580,URABA,411-11,7.621,S,1F,5837,TURBO
12502715,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,102021,920584,TURBO,7.99852,-76.59053,2010-10-22,2020-04-01,RURAL,57483179,57483379,920584,URABA,411-11,7.621,S,1F,5837,TURBO
12502722,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,102014,920585,TURBO,7.9948,-76.59038000000001,2010-10-22,2020-04-01,RURAL,57483328,57483391,920585,URABA,411-11,7.621,S,1F,5837,TURBO
12502730,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,102133,920586,TURBO,7.9957199999999995,-76.58637,2010-10-22,2020-04-01,RURAL,57483184,57483402,920586,URABA,411-11,7.621,S,1F,5837,TURBO
12502744,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,102631,920589,TURBO,7.99781,-76.58465,2010-10-22,2020-04-01,RURAL,57483358,57483407,920589,URABA,411-11,7.621,S,1F,5837,TURBO
12503371,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,97111,920613,NECOCLÃ,8.44807,-76.59486,2010-10-22,2020-04-01,RURAL,57293494,57293721,920613,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12503375,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,97192,920614,NECOCLÃ,8.445219999999999,-76.59433,2010-10-22,2020-04-01,RURAL,57293495,57293728,920614,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12503394,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,S,97183,920620,NECOCLÃ,8.44536,-76.60954,2010-10-22,2020-04-01,RURAL,57293627,57293745,920620,NECOCLI,415-12,7.621,S,1F,5490,TURBO
12503396,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,97232,920621,NECOCLÃ,8.45182,-76.62055,2010-10-22,2020-04-01,RURAL,57293628,0,920621,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12503910,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,85756,920633,NECOCLÃ,8.40868,-76.65126,2010-10-25,2020-04-01,RURAL,57422636,0,920633,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12504017,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,R,84391,920636,NECOCLÃ,8.36578,-76.62977,2010-10-25,2020-04-01,RURAL,57293803,57293839,920636,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12504035,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,85887,920637,NECOCLÃ,8.36933,-76.63189,2010-10-25,2020-04-01,RURAL,57293810,57293842,920637,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12504037,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,R,84398,920638,NECOCLÃ,8.37215,-76.63146,2010-10-25,2020-04-01,RURAL,57298505,57293812,920638,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12504045,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,R,85848,920639,NECOCLÃ,8.3756,-76.63155,2010-10-25,2020-04-01,RURAL,57425290,57293853,920639,NECOCLI,415-12,7.621,R,1F,5490,TURBO
12504051,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,R,84416,920640,TURBO,8.33657,-76.61182,2010-10-25,2020-04-01,RURAL,57285738,0,920640,NECOCLI,415-12,7.621,R,1F,5837,TURBO
12504880,AEREO,S.PEDRO URABA,407-11,PRIMARIA,7.621,3.0,S,79321,920664,SAN PEDRO DE URABÃ,8.15451,-76.36034000000001,2010-10-25,2020-04-01,RURAL,57598237,57598242,920664,S.PEDRO URABA,407-11,7.621,S,1F,5665,TURBO
12505018,AEREO,NECOCLI,415-13,PRIMARIA,7.621,3.0,R,95737,920675,NECOCLÃ,8.5426,-76.72885,2010-10-25,2020-04-01,RURAL,57294214,0,920675,NECOCLI,415-13,7.621,R,1F,5490,TURBO
12505223,AEREO,URABA,411-11,PRIMARIA,7.621,15.0,S,78766,920687,TURBO,8.020439999999999,-76.71974,2010-10-26,2019-02-08,RURAL,57426389,57927911,920687,URABA,411-11,7.621,S,1F,5837,TURBO
12505631,AEREO,URABA,411-13,PRIMARIA,7.621,5.0,T,104169,920710,TURBO,8.20134,-76.5774,2010-10-26,2020-04-01,RURAL,57544554,57543748,920710,URABA,411-13,7.621,T,1F,5837,TURBO
12505653,AEREO,URABA,411-13,PRIMARIA,7.621,3.0,T,110402,920711,TURBO,8.194289999999999,-76.58074,2010-10-26,2020-04-01,RURAL,57544932,0,920711,URABA,411-13,7.621,T,1F,5837,TURBO
12505797,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,99252,920716,NECOCLÃ,8.29748,-76.75553000000001,2010-10-26,2020-04-01,RURAL,57294440,57294663,920716,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12505799,AEREO,NECOCLI,415-12,PRIMARIA,7.621,5.0,T,133466,920717,NECOCLÃ,8.29997,-76.76068000000001,2010-10-26,2020-04-01,RURAL,57294494,57294669,920717,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12505804,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,99320,920719,NECOCLÃ,8.29997,-76.75483,2010-10-26,2020-04-01,RURAL,57294497,57294720,920719,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12505827,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,99315,920729,NECOCLÃ,8.29936,-76.72906,2010-10-26,2020-04-01,RURAL,57458771,57458779,920729,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12505832,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,99314,920731,NECOCLÃ,8.303989999999999,-76.72251,2010-10-26,2020-04-01,RURAL,57465117,0,920731,NECOCLI,415-12,7.621,T,1F,5490,TURBO
12505837,AEREO,NECOCLI,415-12,PRIMARIA,7.621,3.0,T,99366,920733,NECOCLÃ,8.29467,-76.73918,2010-10-26,2020-04-01,RURAL,57465113,0,920733,NECOCLI,415-12,7.621,T,1F,5490,TURBO
