G3E_FID,MERCADO,DEPARTAMEN,MUNICIPIO,COMUNA,BARRIO,CORREGIMIE,LOCALIZACI,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,CAPACIDAD_,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,EST_OPERAT,TIPO_RED_C,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,UBICACION_,FECHA_ACTU,NUMERO_FAS,MUNICIPIO_,SUBREGION
13100340,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13100340,713512.867,1436502.13,,8.53454,-76.67881,4/26/2013,7/7/2018,RURAL,47644065,57496038,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,13100340-5,4/13/2018,1F,5490,TURBO
13100509,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13100509,717354.518,1377784.644,,8.00419,-76.64057,4/26/2013,3/30/2020,RURAL,47642187,57496101,CLOSED,PRIMARIA,URABA,411-11,7.621,R,13100509-5,4/16/2018,1F,5837,TURBO
13101017,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,6,13101017,705247.242,1429579.681,,8.47151,-76.75337,4/29/2013,7/7/2018,RURAL,57330235,57496267,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,T,13101017-5,4/13/2018,1F,5490,TURBO
13101028,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13101028,705452.913,1420948.396,,8.39357,-76.75097,4/29/2013,7/7/2018,RURAL,57496271,57496272,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,T,13101028-5,4/16/2018,1F,5490,TURBO
13101041,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13101041,705345.863,1418983.104,,8.37581,-76.75182,4/29/2013,7/7/2018,RURAL,57496277,57496278,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,13101041-5,4/16/2018,1F,5490,TURBO
13101046,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,25,13101046,701531.293,1424333.55,,8.4239,-76.78675,4/29/2013,7/7/2018,URBANO,57355580,57496279,CLOSED,PRIMARIA,NECOCLI,415-11,13.2,TSR,13101046-5,4/13/2018,3F,5490,TURBO
13101051,REGIONAL,ANTIOQUIA,NECOCLÍ,NECOCLÍ,PRIMAVERA,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,10,13101051,702838.635,1424346.238,,8.42407,-76.77489,4/29/2013,7/7/2018,RURAL,57210294,57496280,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,TSR,13101051-5,4/16/2018,3F,5490,TURBO
13102154,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,DE REPETICION,PRIMARIA,13.2,TR,40,13102154,717885.836,1426646.567,,8.44575,-76.63858,5/2/2013,7/7/2018,RURAL,57425690,57496649,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,TR,13102154-5,4/16/2018,2F,5490,TURBO
13102178,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13102178,707494.43,1396109.442,,8.16937,-76.73092,5/2/2013,10/28/2019,RURAL,57613195,57496655,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,13102178-5,4/16/2018,1F,5837,TURBO
13102294,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,LA ATOYOSA,414-11,414-11,OPEN,DE REPETICION,PRIMARIA,7.621,S,25,13102294,723208.438,1437530.971,,8.54464,-76.5912,5/2/2013,10/29/2019,RURAL,57982428,57982431,CLOSED,PRIMARIA,LA ATOYOSA,414-11,7.621,S,13102294-5,4/16/2018,1F,5490,TURBO
13102424,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13102424,708892.615,1395738.725,,8.16608,-76.71825,5/3/2013,10/28/2015,RURAL,57404764,57496822,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,13102424-5,4/16/2018,1F,5837,TURBO
13102432,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,25,13102432,712280.02,1442198.383,,8.58594,-76.69031,5/3/2013,7/7/2018,RURAL,47644040,57496825,CLOSED,PRIMARIA,NECOCLI,415-13,13.2,RST,13102432-5,4/13/2018,3F,5490,TURBO
13102443,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13102443,709673.349,1396245.794,,8.17071,-76.71121,5/3/2013,10/28/2015,RURAL,57404122,57496833,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,13102443-5,4/16/2018,1F,5837,TURBO
13102555,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,R,15,13102555,706136.626,1398495.708,,8.19082,-76.74338,5/3/2013,3/11/2017,RURAL,47634275,57496920,CLOSED,PRIMARIA,CIRILO,413-11,7.621,R,13102555-5,4/16/2018,1F,5837,TURBO
13103002,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13103002,708742.336,1352784.154,,7.77809,-76.71713,5/6/2013,4/28/2015,RURAL,57497080,57497081,CLOSED,PRIMARIA,CAREPA,412-13,7.621,R,13103002-5,4/10/2018,1F,5147,APARTADO
13103011,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,65,13103011,715689.869,1353664.04,,7.78645,-76.65442,5/6/2013,3/1/2019,RURAL,57143452,57621638,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,13103011-5,4/10/2018,3F,5147,APARTADO
13103025,REGIONAL,ANTIOQUIA,CAREPA,,,,,CAREPA,412-13,412-13,CLOSED,NORMAL,PRIMARIA,13.2,SRT,10,13103025,711246.416,1355551.605,,7.80323,-76.6946,5/6/2013,2/8/2016,RURAL,53140951,57497099,CLOSED,PRIMARIA,CAREPA,412-13,13.2,SRT,13103025-5,4/10/2018,3F,5147,APARTADO
13103119,REGIONAL,ANTIOQUIA,TURBO,,,,,CIRILO,413-11,413-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13103119,705856.133,1401469.306,,8.21766,-76.74612,5/6/2013,10/28/2015,RURAL,57405014,57497165,CLOSED,PRIMARIA,CIRILO,413-11,7.621,S,13103119-5,4/16/2018,1F,5837,TURBO
13104829,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,APARTADO,401-11,401-11,OPEN,NORMAL,PRIMARIA,13.2,RST,80,13104829,720767.108,1363451.196,,7.87526,-76.60788,5/8/2013,2/12/2020,URBANO,58005151,58005154,CLOSED,PRIMARIA,APARTADO,401-11,13.2,RST,13104829-5,4/16/2018,3F,5045,APARTADO
13110764,REGIONAL,ANTIOQUIA,CHIGORODÓ,,,,,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,40,13110764,719774.606,1328689.636,,7.56105,-76.61592,5/22/2013,7/7/2018,RURAL,57500489,57506845,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,13110764-5,4/16/2018,3F,5172,APARTADO
13110765,REGIONAL,ANTIOQUIA,CHIGORODÓ,,,,,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,13.2,RST,25,13110765,720175.264,1329042.37,,7.56426,-76.61231,5/22/2013,7/7/2018,RURAL,57392711,57500490,CLOSED,PRIMARIA,CHIGORODO,403-16,13.2,RST,13110765-5,4/16/2018,3F,5172,APARTADO
13110885,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13110885,736767.539,1434857.365,,8.52104,-76.46769,5/23/2013,5/16/2019,RURAL,57242083,57500557,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13110885-5,4/16/2018,1F,5051,TURBO
13111831,REGIONAL,ANTIOQUIA,CHIGORODÓ,,,,,CHIGORODO,403-16,403-16,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13111831,712417.172,1330119.86,,7.57358,-76.6826,5/27/2013,7/7/2018,RURAL,47636099,57501042,CLOSED,PRIMARIA,CHIGORODO,403-16,7.621,T,13111831-5,4/16/2018,1F,5172,APARTADO
13111838,REGIONAL,ANTIOQUIA,TURBO,,,,,TURBO,402-13,402-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13111838,709055.405,1392778.779,,8.13935,-76.7166,5/27/2013,1/26/2016,RURAL,57501050,57501051,CLOSED,PRIMARIA,TURBO,402-13,7.621,R,13111838-5,4/5/2018,1F,5837,TURBO
13112094,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13112094,721623.649,1362289.094,,7.86466,-76.60098,5/27/2013,7/7/2018,RURAL,57374471,57501173,CLOSED,PRIMARIA,APARTADO,401-11,7.621,T,13112094-5,4/16/2018,1F,5045,APARTADO
13113146,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13113146,740635.724,1434704.209,,8.51987,-76.43258,5/29/2013,5/16/2019,RURAL,57204726,57501644,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13113146-5,4/16/2018,1F,5051,TURBO
13113149,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13113149,738190.16,1428967.04,,8.46791,-76.45445,5/29/2013,5/16/2019,RURAL,57426910,57501645,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13113149-5,4/16/2018,1F,5051,TURBO
13113151,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,13113151,746664.686,1433489.735,,8.50923,-76.3778,5/29/2013,5/16/2019,RURAL,57432216,57501646,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,13113151-5,4/16/2018,1F,5051,TURBO
13113156,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,13113156,755412.63,1427522.92,,8.45578,-76.2981,5/29/2013,5/16/2019,RURAL,57416426,57501649,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,13113156-5,4/16/2018,1F,5665,TURBO
13113164,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13113164,751482.955,1403543.828,,8.23893,-76.33251,5/29/2013,5/16/2019,RURAL,57252924,57501654,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13113164-5,4/16/2018,1F,5665,TURBO
13113168,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,15,13113168,749658.678,1404236.171,,8.24509,-76.34909,5/29/2013,5/16/2019,RURAL,57276769,57501656,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13113168-5,4/16/2018,1F,5665,TURBO
13113169,REGIONAL,ANTIOQUIA,TURBO,,,,,S.PEDRO URABA,407-13,407-13,CLOSED,DE REPETICION,PRIMARIA,7.621,R,40,13113169,743679.929,1408430.3,,8.28267,-76.40354,5/29/2013,7/7/2018,RURAL,47640453,57501658,CLOSED,PRIMARIA,S.PEDRO URABA,407-13,7.621,R,13113169-5,4/11/2018,1F,5837,TURBO
13113172,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13113172,740968.052,1428803.231,,8.46658,-76.42924,5/29/2013,5/16/2019,RURAL,57432774,57501659,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13113172-5,4/16/2018,1F,5051,TURBO
13115953,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,DE REPETICION,PRIMARIA,13.2,RST,10,13115953,717866.342,1375955.871,,7.98791,-76.63578,6/5/2013,3/6/2015,RURAL,47642233,57502821,CLOSED,PRIMARIA,URABA,411-11,13.2,RST,13115953-5,4/16/2018,3F,5837,TURBO
13117350,REGIONAL,ANTIOQUIA,TURBO,,,,,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13117350,734420.313,1405735.041,,8.25783,-76.48737,6/11/2013,4/4/2017,RURAL,57411946,57503424,CLOSED,PRIMARIA,PUEBLO BELLO,410-11,7.621,S,13117350-5,4/10/2018,1F,5837,TURBO
13117352,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13117352,749371.489,1401753.463,,8.22265,-76.35157,6/11/2013,5/16/2019,RURAL,57251806,57503425,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,13117352-5,4/16/2018,1F,5665,TURBO
13117376,REGIONAL,ANTIOQUIA,TURBO,,,,,TURBO,402-15,402-15,CLOSED,NORMAL,PRIMARIA,13.2,RST,25,13117376,708788.3,1386984.008,,8.087,-76.71868,6/11/2013,1/27/2016,URBANO,47634739,57503442,CLOSED,PRIMARIA,TURBO,402-15,13.2,RST,13117376-5,4/13/2018,3F,5837,TURBO
13117377,REGIONAL,ANTIOQUIA,TURBO,,,,,TURBO,402-13,402-13,CLOSED,NORMAL,PRIMARIA,7.621,T,6,13117377,708503.8,1391545.331,,8.12818,-76.72153,6/11/2013,1/26/2016,RURAL,57403997,57503443,CLOSED,PRIMARIA,TURBO,402-13,7.621,T,13117377-5,4/5/2018,1F,5837,TURBO
13117392,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13117392,714507.161,1387981.04,,8.09634,-76.66691,6/11/2013,3/17/2015,RURAL,57503456,57503457,CLOSED,PRIMARIA,URABA,411-13,7.621,R,13117392-5,4/16/2018,1F,5837,TURBO
13117397,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,T,65,13117397,715991.404,1382672.449,,8.04847,-76.65315,6/11/2013,5/5/2015,RURAL,47642059,57503462,CLOSED,PRIMARIA,URABA,411-11,7.621,T,13117397-5,4/16/2018,1F,5837,TURBO
13117401,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,DE REPETICION,PRIMARIA,13.2,TSR,65,13117401,716316.885,1381404.874,,8.03711,-76.64994,6/11/2013,3/26/2020,RURAL,57423621,57503465,CLOSED,PRIMARIA,URABA,411-11,13.2,TSR,13117401-5,4/16/2018,3F,5837,TURBO
13117407,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,10,13117407,716771.062,1381275.107,,8.03589,-76.64601,6/11/2013,2/2/2016,RURAL,57406098,57503470,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13117407-5,4/16/2018,1F,5837,TURBO
13117412,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,10,13117412,717036.387,1381184.645,,8.03509,-76.6436,6/11/2013,2/2/2016,RURAL,57503472,57503473,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13117412-5,4/16/2018,1F,5837,TURBO
13117439,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,10,13117439,715676.248,1382433.931,,8.04632,-76.65597,6/11/2013,3/18/2016,RURAL,57224107,57503481,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13117439-5,4/16/2018,1F,5837,TURBO
13117448,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13117448,711851.841,1383532.157,,8.056,-76.69072,6/11/2013,3/6/2015,RURAL,57503482,57503483,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13117448-5,4/16/2018,1F,5837,TURBO
13117453,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,25,13117453,717701.148,1375782.826,,7.98633,-76.63727,6/11/2013,1/18/2019,RURAL,57502824,57503485,CLOSED,PRIMARIA,URABA,411-11,13.2,TSR,13117453-5,4/16/2018,3F,5837,TURBO
13117512,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13117512,709039.788,1379853.524,,8.02261,-76.71598,6/11/2013,3/6/2015,RURAL,57226961,57503507,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13117512-5,4/16/2018,1F,5837,TURBO
13117535,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13117535,716473.208,1380880.142,,8.03229,-76.64868,6/11/2013,6/3/2020,RURAL,57503511,57503513,CLOSED,PRIMARIA,URABA,411-11,7.621,R,13117535-5,4/16/2018,1F,5837,TURBO
13117539,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-12,411-12,CLOSED,NORMAL,PRIMARIA,7.621,T,15,13117539,716863.012,1379734.628,,8.02165,-76.64486,6/11/2013,5/16/2017,RURAL,57410643,57815647,CLOSED,PRIMARIA,URABA,411-12,7.621,T,13117539-5,1/2/2018,1F,5837,TURBO
13117541,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13117541,715399.206,1384701.474,,8.0668,-76.65841,6/11/2013,5/15/2019,RURAL,57503517,57503518,CLOSED,PRIMARIA,URABA,411-13,7.621,R,13117541-5,4/16/2018,1F,5837,TURBO
13118032,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-12,411-12,CLOSED,NORMAL,PRIMARIA,7.621,T,15,13118032,717774.77,1376395.357,,7.9919,-76.63664,6/12/2013,6/14/2016,RURAL,47642644,57509407,CLOSED,PRIMARIA,URABA,411-12,7.621,T,13118032-5,1/2/2018,1F,5837,TURBO
13119181,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13119181,731813.879,1392752.327,,8.1404,-76.51029,6/13/2013,3/17/2015,RURAL,57504191,57504192,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13119181-5,4/16/2018,1F,5837,TURBO
13119211,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13119211,732199.413,1390848.103,,8.12322,-76.50669,6/13/2013,4/5/2017,RURAL,57503934,57504207,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13119211-5,4/16/2018,1F,5837,TURBO
13119250,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13119250,719964.009,1389588.849,,8.11117,-76.61754,6/13/2013,3/17/2015,RURAL,57288380,57504224,CLOSED,PRIMARIA,URABA,411-13,7.621,S,13119250-5,4/16/2018,1F,5837,TURBO
13119257,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13119257,720243.926,1388126.6,,8.09798,-76.61492,6/13/2013,4/5/2017,RURAL,57504231,57504233,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13119257-5,4/16/2018,1F,5837,TURBO
13119367,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13119367,720187.398,1387702.396,,8.09414,-76.61541,6/14/2013,3/17/2015,RURAL,57504295,57504296,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13119367-5,4/16/2018,1F,5837,TURBO
13119369,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13119369,720265.141,1387813.974,,8.09515,-76.61471,6/14/2013,4/5/2017,RURAL,57759766,57759767,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13119369-5,4/16/2018,1F,5837,TURBO
13119374,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,13119374,720311.276,1387446.753,,8.09184,-76.61427,6/14/2013,10/30/2019,RURAL,57288497,57504302,CLOSED,PRIMARIA,URABA,411-13,7.621,S,13119374-5,4/16/2018,1F,5837,TURBO
13120588,REGIONAL,ANTIOQUIA,MUTATÁ,,,,,CAUCHERAS,404-12,404-12,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13120588,727294.045,1316334.707,,7.44983,-76.54722,6/18/2013,7/7/2018,RURAL,57366919,57504933,CLOSED,PRIMARIA,CAUCHERAS,404-12,7.621,S,13120588-5,4/16/2018,1F,5480,APARTADO
13121719,REGIONAL,ANTIOQUIA,CHIGORODÓ,,,,,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,13121719,704520.738,1344967.97,,7.70725,-76.75491,6/20/2013,7/7/2018,RURAL,47634939,57505427,CLOSED,PRIMARIA,CHIGORODO,403-12,7.621,T,13121719-5,4/5/2018,1F,5172,APARTADO
13124270,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,13.2,ST,25,13124270,731093.415,1381370.708,,8.03753,-76.51617,6/25/2013,10/24/2019,RURAL,47642519,57981372,CLOSED,PRIMARIA,URABA,411-11,13.2,ST,13124270-5,4/16/2018,2F,5837,TURBO
13124726,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,DE REPETICION,PRIMARIA,7.621,T,15,13124726,728267.975,1391523.659,,8.12911,-76.54237,6/26/2013,7/13/2016,RURAL,57506581,57506593,CLOSED,PRIMARIA,URABA,411-13,7.621,T,13124726-5,4/16/2018,1F,5837,TURBO
13126207,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13126207,722582.636,1378010.245,,8.00673,-76.59316,6/28/2013,10/31/2019,RURAL,57293324,57983522,CLOSED,PRIMARIA,URABA,411-11,7.621,S,13126207-5,4/16/2018,1F,5837,TURBO
13126225,REGIONAL,ANTIOQUIA,TURBO,,,,,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13126225,713082.744,1370436.977,,7.93777,-76.67881,6/28/2013,5/5/2020,RURAL,57386413,57507240,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,7.621,T,13126225-5,4/16/2018,1F,5837,TURBO
13126228,REGIONAL,ANTIOQUIA,TURBO,,,,,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,25,13126228,710463.504,1375171.707,,7.98043,-76.70275,6/28/2013,2/10/2016,RURAL,53141507,57507243,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,7.621,R,13126228-5,4/16/2018,1F,5837,TURBO
13128053,REGIONAL,ANTIOQUIA,TURBO,,,,,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,40,13128053,715012.245,1370223.928,,7.93597,-76.66132,7/2/2013,2/10/2016,RURAL,57507913,57507916,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,13.2,RST,13128053-5,4/16/2018,3F,5837,TURBO
13128444,REGIONAL,ANTIOQUIA,TURBO,,,,,NUEVA COLONIA,406-13,406-13,CLOSED,NORMAL,PRIMARIA,13.2,RST,40,13128444,708203.5,1369617.068,,7.9301,-76.72297,7/3/2013,1/29/2016,RURAL,57508089,57508090,CLOSED,PRIMARIA,NUEVA COLONIA,406-13,13.2,RST,13128444-5,10/28/2017,3F,5837,TURBO
13128457,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,6,13128457,708270.364,1364694.618,,7.88564,-76.72208,7/3/2013,10/18/2019,RURAL,57508093,57508094,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,7.621,R,13128457-5,4/16/2018,1F,5045,TURBO
13128537,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,25,13128537,710616.762,1365634.463,,7.89427,-76.70088,7/3/2013,10/18/2019,RURAL,47632335,57508109,CLOSED,PRIMARIA,NUEVA COLONIA,406-11,13.2,RST,13128537-5,4/16/2018,3F,5045,TURBO
13128540,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,13128540,714602.578,1368378.286,,8.60183,-76.2806,7/3/2013,5/17/2019,RURAL,53152311,57757430,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,13128540-5,4/10/2018,1F,5051,TURBO
13128622,REGIONAL,ANTIOQUIA,APARTADÓ,,,,,APARTADO,401-16,401-16,CLOSED,NORMAL,PRIMARIA,7.621,T,25,13128622,714403.807,1362444.086,,7.86559,-76.66645,7/3/2013,7/7/2018,RURAL,47636749,57508169,CLOSED,PRIMARIA,APARTADO,401-16,7.621,T,13128622-5,4/10/2018,1F,5045,APARTADO
13128645,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,13128645,716033.279,1385171.217,,8.07104,-76.65291,7/3/2013,2/8/2016,RURAL,57508173,57508174,CLOSED,PRIMARIA,URABA,411-13,7.621,R,13128645-5,4/16/2018,1F,5837,TURBO
13128736,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,S,10,13128736,717399.86,1384992.521,,8.07042,-76.64033,7/3/2013,2/5/2020,RURAL,47642957,58003672,CLOSED,PRIMARIA,URABA,411-13,7.621,S,13128736-5,4/16/2018,1F,5837,TURBO
13129024,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,S,6,13129024,717364.624,1386827.117,,8.08608,-76.64094,7/3/2013,3/17/2015,RURAL,57288827,57508323,CLOSED,PRIMARIA,URABA,411-13,7.621,S,13129024-5,4/16/2018,1F,5837,TURBO
