CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-05 00:00,87.4281690140845,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-06 00:00,86.8599419448476,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-07 00:00,88.085401459854,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-08 00:00,87.8231707317073,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-09 00:00,88.741643454039,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-10 00:00,89.5334728033473,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-11 00:00,85.0774336283186,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-12 00:00,87.9572271386431,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-13 00:00,85.1836248012719,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-14 00:00,87.0126705653021,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-17 00:00,90.9508076358296,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-18 00:00,87.2824817518248,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-19 00:00,92.9263636363636,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-20 00:00,88.3682678311499,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-21 00:00,87.260492040521,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-22 00:00,85.3885672937771,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-23 00:00,90.2257597684515,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-24 00:00,91.6312849162011,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-25 00:00,87.2837037037037,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-26 00:00,92.6893830703013,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-27 00:00,95.321997105644,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-02-28 00:00,90.3219696969697,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-03-01 00:00,89.8382570162482,4,,900
23085270,AEROPUERTO J.M. CORDOVA - AUT [23085270],6.17,-75.43,2157,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Rionegro,27/11/2006 00:00,,HUM RELATIVA,HRA2_2_MEDIA_D,Humedad relativa del aire 2 minutal a 2 metros (medición cada 2 minutos) media diaria,Diaria,2019-03-02 00:00,92.1439873417721,4,,900
